HANA Center|25000|2017|(Duration 8 months)|The HANA Center is a new organization created by the merger of the Korean American Resource and Cultural Center an immigrants’ rights organization founded in 1995 and Korean American Community Services a social service provider established in 1972 With this award the HANA Center offers education sessions for Chicago’s Asian American communities on changes to federal immigration policy; provides a telephone hotline offering information on those policy changes in the Korean language; facilitates the convening of Asian American youth in organizing sessions; and enables the HANA Center to install security upgrades to its physical premises These activities will provide Asian Americans in Chicago with valuable information on changes to immigration policy and mechanisms to protect their communities        
Hedwig Dances|60000|2017|(Duration 3 years)|
Hell In A Handbag Productions|5000|2017|(Duration 1 year)|
HotHouse|22000|2017|(Duration 2 years)|
Hubbard Street Dance Chicago|350000|2017|(Duration 5 years)|Hubbard Street Dance Chicago is a leading contemporary dance company that combines modern jazz and ballet styles It brings artists audiences dance students and Chicago youth together through performances classes and programming Hubbard Street Dance is an innovator in the dance field commissioning works and promoting talent at all levels while offering specialized programs for disabled persons This award recommends renewed general operating support to Hubbard Street Dance Chicago        
Illinois Coalition for Immigrant and Refugee Rights|150000|2017|(Duration 1 year)|Founded in 1988 the Illinois Coalition for Immigrant and Refugee Rights (the Coalition) works with its 130 member organizations to promote the rights of immigrants and refugees and to encourage their full and equal participation in civic cultural social and political life The Coalition serves as the central coordination hub for its members ensuring continuity and integration between local state and nationwide planning organizing and advocacy It educates its member organizations and individual immigrants on state and federal immigration policies; organizes residents to engage in civic actions; and serves as a conduit for reform advocates in recommending policy proposals to state and federal officials This award for general operating support provides flexibility to the Coalition as it responds to the potential for a significant increase in deportations a bar to refugee resettlement and protracted litigation over Illinois jurisdictions that decline to enforce federal immigration law        
Illinois Humanities Council|300000|2017|(Duration 5 years)|Founded in 1973 the Illinois Humanities Council (the Council) is an education organization working to create a culture in which the humanities are a vital part of the lives of Illinois communities by providing high-quality civic discussions programming performances and other exhibitions Following previous support to engage in a planning process for the project this award supports the Council in leading the development and execution of Envisioning Justice a series of events and a body of programming including artist commissions public presentations exhibition design and community discussions connecting artists and humanists with residents in interpreting and shaping criminal justice reform in Chicago The Council aims to develop at the core of the effort six community hubs throughout the city to serve as centers for the arts and humanities communities to bring a diverse array of stakeholders and the public into discussions around criminal justice reform in Chicago        
Illinois Humanities Council|1500000|2017|(Duration 2 years)|Founded in 1973 the Illinois Humanities Council (the Council) is an education organization working to create a culture in which the humanities are a vital part of the lives of Illinois communities by providing high-quality civic discussions programming performances and other exhibitions Following previous support to engage in a planning process for the project this award supports the Council in leading the development and execution of Envisioning Justice a series of events and a body of programming including artist commissions public presentations exhibition design and community discussions connecting artists and humanists with residents in interpreting and shaping criminal justice reform in Chicago The Council aims to develop at the core of the effort six community hubs throughout the city to serve as centers for the arts and humanities communities to bring a diverse array of stakeholders and the public into discussions around criminal justice reform in Chicago        
Illinois Institute of Technology Center for Research and Service|350000|2017|(Duration 1 year, 3 months)|The Illinois Institute of Technology’s Center for Research and Service (the IIT Center) is a university-based policy research and consulting service and a professional training center for graduate students In cooperation with Paul King founder and CEO of a large minority-owned construction contracting firm in Illinois the IIT Center will undertake research on the performance of minority and primarily African American-owned construction contracting firms Its goal is to understand the barriers to greater participation in publicly-funded infrastructure and building projects faced by these firms The outcome of the research is expected to inform future efforts to develop technical assistance capacities to strengthen minority contractor access to and performance in the construction industry while also working to strengthen compliance monitoring        
Inner-City Muslim Action Network|150000|2017|(Duration 1 year)|The Inner-City Muslim Action Network (IMAN) is a 20 year-old community organization that operates a holistic health center; provides programs to support formerly incarcerated individuals; and serves as a community resource and advocate for the urban working poor It weaves arts and culture throughout all of its work with the goal of facilitating cross-cultural understanding With increased scrutiny of and violence directed towards the immigrant and Muslim American communities this award supports IMAN’s programmatic operational and financial activities        
Instituto del Progreso Latino|25000|2017|(Duration 4 months)|Established in 1977 Instituto del Progreso Latino (Instituto) is an educational institution serving the immigrant and lower-income populations of the Chicago metropolitan area with workforce development adult education and English as a Second Language (ESL) training This award enables Instituto to summarize and release an evaluation of its innovative online language program called Cyber-ESL The pilot tested whether Cyber-ESL can offer higher-quality instruction than traditional classroom-based ESL courses at a lower cost to a larger number of students without straining the resources of the community college system Instituto will share the findings through dissemination of a synthesized report at a briefing for peer organizations government officials and eduators        
Intuit: The Center for Intuitive and Outsider Art|25000|2017|(Duration 1 year)|
Irish Theatre of Chicago|23000|2017|(Duration 2 years)|
Kalapriya, Center for Indian Performing Arts|10000|2017|(Duration 1 year)|
Kartemquin Films|750000|2017|(Duration 3 years)|Kartemquin Educational Films (Kartemquin or KTQ) is a nonprofit organization that creates critically acclaimed social justice-oriented documentaries For more than 50 years Kartemquin has promoted its films with robust engagement campaigns mentored emerging filmmakers and advocated for independent public media as a foundation of a healthy democracy Kartemquin provides customized support to filmmakers throughout the production and distribution process with a focus on filmmakers of color and in particular those from the Midwest This award recommends general operating support to Kartemquin        
Khecari|23000|2017|(Duration 2 years)|
KLEO Community Family Life Center|215000|2017|(Duration 1 year)|Founded in 2007 in honor of a victim of domestic violence and dedicated to eradicating all forms of violence the KLEO Community Family Life Center (KLEO) serves 1100 youths on Chicago's Southside The organization operates five youth service programs that provide mentoring job training and educational services to residents in Chicago's Washington Park and South Shore neighborhoods It is part of the City of Chicago’s One Summer Chicago program and the Mayor’s Mentoring Initiative To strengthen its current programs and to provide a basis for expanding its services the organization is embarking on efforts to improve its organizational infrastructure With this award KLEO repairs and enhances facilities; offers professional development training; adds capacity to offer science technology engineering and mathematics (STEM) programming; and creates a multi-media studio and corresponding programming        
KV 265 NFP|18000|2017|(Duration 2 years)|
Latino Policy Forum|125000|2017|(Duration 1 year)|Founded in 1988 the Latino Policy Forum builds the power influence and leadership of the Latino community in the Chicago metropolitan region through collective action It holds community forums to identify the issues upon which it will focus to increase civic participation from the Latino community With this award the Latino Policy Forum builds on eight years experience running a Latino Leadership Academy to offer the Multicultural Leadership Academy which invites participation from both Latinos and African Americans The broader scope of the program increases cross-cultural trust and collaboration around issues of shared concern It creates a more diverse network of civic leaders who can cooperate to improve conditions across the city of Chicago throughout their careers        
Latinos Progresando|25000|2017|(Duration 9 months)|Founded in 1998 Latinos Progresando serves communities on Chicago’s southwest side with the mission of providing high-quality information and resources for residents to build secure healthy and productive lives The organization manages the largest Latino-led immigration legal service organization in the state of Illinois With this award Latinos Progresando offers information workshops and legal screening to immigrant communities facing aggressive federal enforcement policies The workshops encourage immigrants who are eligible to naturalize to do so They educate other residents on the types of immigration status they may seek Latinos Progresando also educates Chicago Public Schools about the potential impact of enforcement policies on neighborhoods schools students and families        
Latinos Progresando|25000|2017|(Duration 9 months)|Founded in 1998 Latinos Progresando serves communities on Chicago’s southwest side with the mission of providing high-quality information and resources for residents to build secure healthy and productive lives The organization manages the largest Latino-led immigration legal service organization in the state of Illinois With this award Latinos Progresando offers information workshops and legal screening to immigrant communities facing aggressive federal enforcement policies The workshops encourage immigrants who are eligible to naturalize to do so They educate other residents on the types of immigration status they may seek Latinos Progresando also educates Chicago Public Schools about the potential impact of enforcement policies on neighborhoods schools students and families        
Latitude, Inc NFP|39000|2017|(Duration 3 years)|
League of Chicago Theatres Foundation|500000|2017|(Duration 2 years)|The League of Chicago Theatres Foundation supports promotes and advocates for Chicago theater locally nationally and internationally The League has 237 member companies ranging from the largest nonprofit theaters like the Goodman and Chicago Shakespeare to the smallest such as About Face Theatre and Gorilla Tango Theatre This award renews the Performing Arts Venue Fund which strengthens the capacity of Chicago’s theater community by supporting physical improvements to nonprofit rehearsal and performance spaces used by arts organizations in Chicago Improvements may be related to accessibility for disabled persons and/or licensing requirements This award also supports education related to facilities’ preventive maintenance safety and accessibility        
Lincoln Park Zoo|500000|2017|(Duration 5 years)|Founded in 1868 Lincoln Park Zoo is the oldest continually operating zoological park in the nation  Beginning with a gift of two swans from New York City’s Central Park Zoo the Lincoln Park Zoo now cares for 900 exotic animals It is accredited privately managed and open to the public free-of-charge year-round welcoming three million visitors annually It occupies 36 acres of land just a block west of Lake Michigan and operates and maintains four historic landmark buildings The Zoo is committed to providing free family-oriented wildlife experiences in the heart of Chicago and advancing the highest quality of animal care education research science and conservation This award provides general operating support to the Lincoln Park Zoo        
Little Black Pearl Workshop|1000000|2017|(Duration 4 years)|Little Black Pearl Workshop is an arts and education facility serving the Bronzeville Kenwood/Oakland Hyde Park and Woodlawn neighborhoods on Chicago’s south side Its 40000-square-foot cultural arts center provides courses and production space for arts culture and entrepreneurship to youth adults and families through after-school and evening programs It operates the Little Black Pearl Art and Design Academy a high school with a focus on science technology engineering arts and math This institutional support award enables Little Black Pearl to develop and execute a strategic plan expand staff capacity promote leaders of color in the Chicago arts community and upgrade its technology        
Live The Spirit Residency|14000|2017|(Duration 2 years)|
Logan Square Neighborhood Association|25000|2017|(Duration 8 months)|Logan Square Neighborhood Association (LSNA) is a multi-issue community organization directly serving more than 6500 residents in Chicago’s Logan Square Avondale and Hermosa neighborhoods and impacting tens of thousands more through nationally-recognized issue campaigns and programs  With this award the Logan Square Neighborhood Association convenes a series of strategy and education sessions to inform its communities on shifts in federal immigration law and policy From these meetings LSNA creates a coordinated network of local businesses faith-based institutions social service agencies and schools to serve as a hub for information and resources to protect immigrants refugees and those who may be subject to religious or ethnic persecution This network also builds a web of safe neighborhood spaces for immigrant and refugee communities in the Logan Square Avondale and Hermosa neighborhoods        
Loyola University of Chicago|200000|2017|(Duration 1 year)|The Center for Criminal Justice Research Policy and Practice at Loyola University Chicago (the Center) was established in 2015 with the aim of leveraging the resources of a large urban university and the collective strength of diverse disciplines to promote fair informed and effective approaches to criminal justice policy and practice in Illinois With current support from the Foundation the Center is working with the Illinois Criminal Justice Information Authority and selected Illinois counties to establish and support Criminal Justice Coordinating Councils collaborative county-level planning bodies that use data to determine how they can most effectively and efficiently address their crime problems without unnecessary incarceration This award enables the Center to design and implement an online statewide public safety assessment and prison utilization dashboard that will support similar data-informed planning and analysis across all 102 Illinois counties        
Lyric Opera of Chicago|500000|2017|(Duration 5 years)|Founded in 1954 the Lyric Opera is one of the nation’s premier opera companies presenting several operas and one musical theater production each season The Lyric is an innovator in the field commissioning works with timely and cross-cultural themes in order to attract new audiences The Lyric’s mix of classical and modern operas draws nearly 250000 ticket purchasers each year In order to cultivate the next generation of performers the Lyric provides one- to three-year training residencies for talented young singers and musicians In addition to theatrical performance the Lyric engages with Chicago Public School students and offers an array of programs throughout the city This award recommends renewed general operating support to the Lyric Opera        
Mandala South Asian Performing Arts|50000|2017|(Duration 1 year)|Mandala South Asian Performing Arts (Mandala Arts) honors ancient Asian dance forms while making performances accessible to modern and culturally diverse audiences Mandala Arts includes a dance ensemble a dance academy and a range of outreach and educational activities With this International Connections Fund award Mandala Arts choreographs a piece with a master artist from Sri Lanka who practices the traditional Sri Lankan Kandyan style of dance 
Mandala South Asian Performing Arts|6000|2017|(Duration 1 year)|
Marwen|300000|2017|(Duration 5 years)|Founded in 1987 Marwen's mission is to educate and inspire underserved young people through the visual arts Core programming includes visual arts courses and workshops college and career counseling for current students and alumni and professional development and program evaluation support for its teaching artists All Marwen programs take place at the Marwen Arts Campus an eight-studio three-gallery facility located in Chicago's River North neighborhood Marwen strives to increase its student enrollment while sustaining and growing its current operations and leveraging the opportunities that its Arts Campus affords the organization and the city of Chicago overall This award provides renewed general operating support to Marwen as its program offerings and organizational capacity continue to evolve and expand        
MB Financial Bank, N.A.|647297|2017|(Duration 5 years, 4 months)|A program-related investment in the form of a deposit to provide credit enhancement for a loan fund for the MacArthur Foundation's arts and culture grantees        
Midsommer Flight|3000|2017|(Duration 1 year)|
Mikva Challenge|1000000|2017|(Duration 4 years)|Mikva Challenge is a youth development and civic education organization focused on preparing youth to be informed empowered active citizens and community leaders Established in Chicago in 1997 Mikva Challenge is now a national organization with additional sites throughout Illinois Southern California and Washington DC Driven by the belief that policy makers will make more informed decisions if they incorporate youth voices Mikva Challenge's three core program areas focus on youth community problem-solving youth electoral participation and youth policy-making This institutional support award enables Mikva Challenge to develop a national strategy and strengthen its organizational infrastructure specifically in the areas of board development staffing financial management and marketing        
Mordine & Company Dance Theater|5000|2017|(Duration 1 year)|
MPAACT|12000|2017|(Duration 1 year)|
Muntu Dance Theatre|20000|2017|(Duration 1 year)|
Muse of Fire Theatre Company|5000|2017|(Duration 1 year)|
NAJWA Dance Corps|10000|2017|(Duration 1 year)|
National Cambodian Heritage Museum & Killing Fields Memorial|28000|2017|(Duration 2 years)|
National Museum of Puerto Rican Arts and Culture|25000|2017|(Duration 1 year)|
National Opinion Research Center (NORC)|403000|2017|(Duration 2 years, 1 month)|Founded in 1941 as a nonprofit social science research and public policy organization the National Opinion Research Center (NORC) at the University of Chicago conducts rigorous research and analysis in the public interest NORC has developed a research project with Get IN Chicago (GIC)—a partnership among Chicago-based corporations and private foundations that has pledged $50 million to anti-violence efforts—to evaluate six mentoring programs funded by GIC that show promise as means to prevent young people from engaging in violence The six mentoring programs replicate the Quantum Opportunities Program an evidenced-based youth mentoring program and focus effort on reaching youths at high risk for violence involvement This renewal award supports a continuation of evaluation research using a randomized-controlled trial to determine program effectiveness in reducing high-risk behaviors and improving school engagement and performance        
National Opinion Research Center (NORC)|500000|2017|(Duration 2 years, 9 months)|Founded in 1941 as a nonprofit social science research and public policy organization the National Opinion Research Center (NORC) at the University of Chicago conducts rigorous research and analysis in the public interest NORC has developed a research project with Get IN Chicago (GIC)—a partnership among Chicago-based corporations and private foundations that has pledged $50 million to anti-violence efforts—to evaluate six mentoring programs funded by GIC that show promise as means to prevent young people from engaging in violence The six mentoring programs replicate the Quantum Opportunities Program an evidenced-based youth mentoring program and focus effort on reaching youths at high risk for violence involvement This renewal award supports a continuation of evaluation research using a randomized-controlled trial to determine program effectiveness in reducing high-risk behaviors and improving school engagement and performance        
New Millennium Theatre Company|3000|2017|(Duration 1 year)|
Northwestern University Pritzker School of Law|245000|2017|(Duration 1 year, 5 months)|Northwestern University Pritzker School of Law (Northwestern) established in 1859 is among the top law schools in the country This award supports a collaborative effort led by Northwestern and the Center for Criminal Justice Research Policy and Practice at Loyola University to engage local justice stakeholders in the development of a comprehensive Cook County Justice Audit The project design and plans involve a continuing systematic process for gathering analyzing and visually mapping basic empirical data on criminal justice system functioning to be housed in an updateable web-based information system and used to facilitate data-driven policy analysis within and among local criminal justice agencies This award enables Northwestern and its partners to complete the work of securing stakeholder commitments acquiring datasets and developing governance structures necessary for the full launch of the Justice Audit        
Nothing Without a Company|4000|2017|(Duration 1 year)|
Office of the Cook County State's Attorney|470000|2017|(Duration 2 years)|The Cook County State's Attorney's Office (SAO) is responsible for the prosecution of all misdemeanor and felony crimes committed in Cook County The current State’s Attorney Kimberly Foxx took office on Dec 1 2016 with a vision for transforming the office into a fairer more forward-thinking agency focused on rebuilding the public trust promoting transparency and being proactive in making all communities safe This award supports a collaborative partnership between the SAO and the Center for Criminal Justice Research Policy and Practice at Loyola University Chicago (the Center) to create a data and evaluation unit within the office and build its internal capacity for data-driven performance management evidence-based decision making and ongoing research and evaluation In addition the SAO is coordinating its efforts with the Center and with other prosecutor offices in a network supported by a companion grant to Florida International University so that the SAO and others can serve as a model of how to evaluate and use data in an equitable way for other prosecutor offices around the country        
Office of the Cook County State's Attorney|30000|2017|(Duration 3 months)|The Cook County State's Attorney's Office (SAO) is responsible for the prosecution of all misdemeanor and felony crimes committed in Cook County The current State’s Attorney Kimberly Foxx took office on Dec 1 2016 with a vision for transforming the office into a fairer more forward-thinking agency focused on rebuilding the public trust promoting transparency and being proactive in making all communities safe This award supports a collaborative partnership between the SAO and the Center for Criminal Justice Research Policy and Practice at Loyola University Chicago (the Center) to create a data and evaluation unit within the office and build its internal capacity for data-driven performance management evidence-based decision making and ongoing research and evaluation In addition the SAO is coordinating its efforts with the Center and with other prosecutor offices in a network supported by a companion grant to Florida International University so that the SAO and others can serve as a model of how to evaluate and use data in an equitable way for other prosecutor offices around the country        
Physical Festival Chicago|9000|2017|(Duration 1 year)|
Pivot Arts, Inc.|14000|2017|(Duration 2 years)|
Pride Films and Plays|30000|2017|(Duration 2 years)|
Prince Foundation/Prince Charitable Trusts|11850000|2017|(Duration 5 years)|The Prince Charitable Trusts (Prince) is a family foundation with giving programs in Chicago Washington DC and Rhode Island Supporting the arts in Chicago has been a core component of its work since its inception in 1947 Prince also awards grants in environment health emergency services early childhood care and philanthropy For nearly 15 years Prince has operated the MacArthur Fund for Arts and Culture at the Prince Charitable Trusts (the Fund) which re-grants MacArthur Foundation funds to provide awards and technical support to mid-sized arts organizations in Chicago This award renews support for the Fund        
Prop Thtr|22000|2017|(Duration 2 years)|
Quest Theatre Ensemble NFP|8000|2017|(Duration 1 year)|
Raise the Floor Alliance|25000|2017|(Duration 8 months)|Raise the Floor Alliance brings together low-wage workers across geography industry and ethnicity Founded as a coalition of eight Chicago worker centers Raise the Floor Alliance provides legal advocacy communication and research support to its member organizations Worker centers support communities of low-wage workers who are not represented by collective bargaining agreements or afforded legal protection under US labor laws This award enables Raise the Floor Alliance to update training materials curriculum and workshops in response to shifts in federal immigration law and policy These resources aim to reduce intimidation and violence in the workplace for marginalized undocumented and/or unrepresented workers        
RE Dance Group|4000|2017|(Duration 1 year)|
Red Tape Theatre Company|6000|2017|(Duration 1 year)|
Red Theater Chicago|7000|2017|(Duration 1 year)|
Redtwist Theatre|33000|2017|(Duration 2 years)|
Resurrection Project|1000000|2017|(Duration 4 years)|Established in 1990 the Resurrection Project’s mission is to create community ownership build community wealth and serve as a steward of community assets The organization serves Chicago’s predominantly Latino and immigrant neighborhoods of Pilsen Little Village and Back of the Yards It offers low-income residents of these communities financial wellness programs immigration legal services and community outreach and organizing It also transforms abandoned or neglected housing into affordable units manages a no-commission real estate agency and offers mortgages at fair rates to low-income residents Institutional support enables the Resurrection Project to upgrade its technology to track client interaction through all of the organization’s programs It also allows it to add senior staff for operations and real estate development positions that will be sustained over time through earned revenue        
Richard H. Driehaus Foundation|12550000|2017|(Duration 5 years)|The Richard H Driehaus Foundation (Driehaus) has been committed to the arts sector since its founding in 1992 by entrepreneur and investment fund manager Richard H Driehaus In addition Driehaus makes grants in fields such as architecture and design economic opportunity for the working poor and investigative reporting For nearly 15 years Driehaus has operated the MacArthur Fund for Arts and Culture at the Richard H Driehaus Foundation (the Fund) which re-grants MacArthur Foundation funds to provide general operating awards professional development opportunities and technical support to arts organizations in Chicago with annual budgets less than $500000 This award renews support for the Fund        
Roger Baldwin Foundation of ACLU|150000|2017|(Duration 1 year)|The Roger Baldwin Foundation of the American Civil Liberties Union of Illinois (ACLU) is the charitable arm of the state chapter of the American Civil Liberties Union The ACLU of Illinois defends the US Constitution federal law and state law where those authorities protect individuals It seeks to overturn laws or policies that deprive persons of their rights With this award the ACLU of Illinois responds to threats to the rights and liberties of racial ethnic religious and social groups in Illinois These threats stem from aggressive law enforcement in general and from policies directed specifically toward immigrants refugees Muslims and other minorities To counter these threats the ACLU of Illinois engages citizens and mobilizes public campaigns advocates for sound policy and litigates in the courts        
Rough House Theater Company|4000|2017|(Duration 1 year)|
Same Planet Performance Project|8000|2017|(Duration 1 year)|
ShawChicago Theater Company|45000|2017|(Duration 3 years)|
SkyART|50000|2017|(Duration 1 year)|Established in 2001 SkyART provides free visual arts programs to youth on the south side of Chicago In addition to classes in its South Chicago studios SkyART offers arts integration in elementary and high school classrooms and after-school art programs in partnership with libraries non-profit and other organizations for over 1000 students per week This International Connections Fund award links staff and students from Chicago-based SkyART with a K-12 school in Mexico City to collaboratively create cross-cultural visual art        
Sones de Mexico Ensemble|32000|2017|(Duration 2 years)|
South East Chicago Commission|380000|2017|(Duration 4 years)|The South East Chicago Commission works to enhance the quality of life in the Chicago neighborhoods of Hyde Park Kenwood Oakland Washington Park and Woodlawn Governed since its inception in 1952 by the University of Chicago the Commission has served as the University's primary vehicle for local community engagement The Commission works with local community leaders and small businesses on a broad range of issues including public safety housing code enforcement community planning and economic development This institutional support award enables the South East Chicago Commission to transition to an independent governance structure and develop a strategy for long-term sustainability
South Side Community Art Center|40000|2017|(Duration 2 years)|
South Side Projections|3000|2017|(Duration 1 year)|
Southwest Organizing Project|25000|2017|(Duration 8 months)|The Southwest Organizing Project (SWOP) was formed in 1996 with a mission to build a broad-based coalition of churches mosques schools businesses and other institutions in Southwest Chicago It plans and implements community improvement initiatives in a cluster of neighborhoods that were a historic center of resistance to racial integration Today SWOP and its 37 constituent organizations work to develop local leaders with varying racial ethnic and faith backgrounds and educational levels to address common concerns These include ending predatory lending and foreclosures reducing violence protecting the civil liberties of immigrants and improving achievement in local schools Building on a pilot effort operated over the past four years which resulted in the rehabilitation of 80 of the 93 vacant properties in a subsection of the neighborhood SWOP now launches the Reclaiming Southwest Chicago Campaign Through the campaign SWOP is significantly scaling up the rehabilitation of vacant homes while simultaneously improving school performance and public safety The combination of these efforts is designed to attract private investors and new home buyers improve the quality of life and thereby restore normal housing market functions in a large part of Southwest Chicago        
Southwest Organizing Project|1000000|2017|(Duration 4 years)|The Southwest Organizing Project (SWOP) was formed in 1996 with a mission to build a broad-based coalition of churches mosques schools businesses and other institutions in Southwest Chicago It plans and implements community improvement initiatives in a cluster of neighborhoods that were a historic center of resistance to racial integration Today SWOP and its 37 constituent organizations work to develop local leaders with varying racial ethnic and faith backgrounds and educational levels to address common concerns These include ending predatory lending and foreclosures reducing violence protecting the civil liberties of immigrants and improving achievement in local schools Building on a pilot effort operated over the past four years which resulted in the rehabilitation of 80 of the 93 vacant properties in a subsection of the neighborhood SWOP now launches the Reclaiming Southwest Chicago Campaign Through the campaign SWOP is significantly scaling up the rehabilitation of vacant homes while simultaneously improving school performance and public safety The combination of these efforts is designed to attract private investors and new home buyers improve the quality of life and thereby restore normal housing market functions in a large part of Southwest Chicago        
Spektral Quartet NFP|48000|2017|(Duration 3 years)|
Spudnik Press Cooperative|36000|2017|(Duration 2 years)|
Stage Left Theatre|10000|2017|(Duration 1 year)|
State of Illinois Circuit Court of Cook County|1850000|2017|(Duration 2 years)|Cook County is one of twenty jurisdictions originally selected to participate in the Safety and Justice Challenge Network the centerpiece of the Foundation’s strategy to address over-incarceration by reducing jail misuse and overuse Under its previous award Cook County refined its approach and strategies and made significant progress on the implementation of its reforms This two-year award enables Cook County to make comprehensive policy practice and system alignment changes aimed at safely reducing local incarceration and disparities in jail usage The aim is to demonstrate more effective fairer and equitable responses to crime and social disorder creating momentum toward criminal justice systems reform nationally        
Steppenwolf Theatre Company|10000|2017|(Duration 1 month)|Steppenwolf Theatre Company was established in 1976 in Highland Park Illinois by a collective of three actors dedicated to the development of artists through ensemble work Steppenwolf moved to Chicago in 1980 and has since grown into an internationally renowned company of actors directors and playwrights With this award Steppenwolf collaborates with the Black Ensemble Theater and a number of local theater companies to produce a one-night performance addressing racism in the Chicago community        
Steppenwolf Theatre Company|425000|2017|(Duration 5 years)|Steppenwolf Theatre Company was established in 1976 in Highland Park Illinois by a collective of three actors dedicated to the development of artists through ensemble work Steppenwolf moved to Chicago in 1980 and has since grown into an internationally renowned company of actors directors and playwrights With this award Steppenwolf collaborates with the Black Ensemble Theater and a number of local theater companies to produce a one-night performance addressing racism in the Chicago community        
Strawdog Theatre Company|30000|2017|(Duration 2 years)|
Sweetwater Foundation|130000|2017|(Duration 2 years)|Established in 2009 Sweet Water Foundation works with youth their families and other local residents to transform the ecology of blighted neighborhoods in Chicago Sweet Water combines urban agriculture art and project-based education to transform classrooms vacant lots and abandoned buildings Nestled between the Washington Park and Englewood communities the Sweet Water Foundation's Perry Avenue Commons site has become a model of 21st century sustainable community development attracting thousands of locals and visitors annually This institutional support award enables the organization to develop a strategic plan strengthen its fundraising capacity and scale its operations        
The Agency Theater Collective|5000|2017|(Duration 1 year)|
Theater Oobleck|22000|2017|(Duration 2 years)|
Theatre Y|12000|2017|(Duration 1 year)|
The Cambrians|5000|2017|(Duration 1 year)|
The Community Film Workshop of Chicago|20000|2017|(Duration 2 years)|
The Hatchery Chicago Illinois|300000|2017|(Duration 2 years)|The Hatchery Chicago Illinois (the Hatchery) is an economic development incubator for the food and beverage industry located in the East Garfield Park neighborhood of Chicago The Hatchery offers kitchen space business development and entrepreneurial training enabling small businesses to bring their production to scale It increases access to healthy fresh food to the residents of the supporting neighborhoods creates hundreds of jobs and offers courses in food handling and production to local residents With this award the Hatchery engages with community organizations and local residents to promote job training programs for entrepreneurs and other free or subsidized services        
The Neo-Futurists|20000|2017|(Duration 1 year)|
The Newberry Consort|30000|2017|(Duration 3 years)|
The Other Theatre Company|14000|2017|(Duration 2 years)|
The Paper Machete Group Inc. NFP|10000|2017|(Duration 2 years)|
The Poetry Forum/RHINO|6000|2017|(Duration 2 years)|
The Route 66 Theatre Company|18000|2017|(Duration 2 years)|
The Seldoms, NFP|29000|2017|(Duration 2 years)|
The Side Project|9000|2017|(Duration 1 year)|
The Space/Movement Project|9000|2017|(Duration 1 year)|
Third Coast International Audio Festival|150000|2017|(Duration 2 years)|The Third Coast International Audio Festival (Third Coast) is a Chicago-based non-profit organization that brings together the global audio radio and podcasting field for an annual conference It also creates local opportunities for the public to both experience and produce audio stories holds an awards ceremony for the best audio pieces of the year and supports audio storytellers from underrepresented backgrounds through a professional development residency With this final grant from MacArthur Third Coast is continuing these activities to convene curate celebrate and help develop the craft of audio storytelling and storytellers         
Third Eye Theatre Ensemble|3000|2017|(Duration 1 year)|
ThreeWalls|40000|2017|(Duration 2 years)|
Trap Door Theatre|27000|2017|(Duration 2 years)|
TUTA Theatre Chicago|18000|2017|(Duration 2 years)|
Uhlich Children's Advantage Network|250000|2017|(Duration 1 year)|The Uhlich Children's Advantage Network (UCAN) was established in 1869 as a Civil War orphanage and still acts a sanctuary for youth who have suffered trauma and neglect Today UCAN serves more than 10000 youth and families each year across its thirty programs and eight Illinois sites In 2016 UCAN opened a new state-of-the art flagship campus in the North Lawndale community in an effort to spur economic development and reduce violence This award enables UCAN to increase its capacity to serve more youth improve its programs and coordinate youth initiatives and services across North Lawndale through a collaborative effort of multiple service providers called the Peace Hub        
Ukrainian Institute of Modern Art|51000|2017|(Duration 3 years)|
Underscore Theatre Company|10000|2017|(Duration 1 year)|
United States Artists|10000|2017|(Duration )|United States Artists is a ten year old national organization based in Chicago that selects and awards $50000 fellowships to the country’s most accomplished and innovative artists working in the fields of Architecture & Design Crafts Dance Literature Media Music Theater & Performance Traditional Arts and Visual Arts This award supports its 2017 Artists Assembly a convening that brings accomplished artists from across the Chicago area together with representatives from national foundations funders thought leaders in the field local arts partners and the press Over the course of three days these leaders discuss their work and professional challenges share ideas seed collaborations provide public performances and participate in a community outreach day where they share their talents and experiences with Chicago youth        
University of Chicago Crime Lab|250000|2017|(Duration 1 year)|Founded in 2008 in partnership with the City of Chicago the University of Chicago Crime Lab (Crime Lab) seeks to reduce violence in Chicago and around the country by partnering with policymakers to use insights from behavioral science to design promising interventions and carry out large-scale real world examinations In response to recommendations from Chicago's Police Accountability Task Force and Department of Justice reports Crime Lab is partnering with the Chicago Police Department to create a data-driven early intervention system to identify officers who are encountering significant challenges at work or are in a state of crisis and to connect them to services and training to alleviate underlying problems before they escalate into public complaints or violent interactions with others Using modern computer engineering techniques including machine learning the new system endeavors to identify officers much more precisely than what has been achieved to date The goal is that the City of Chicago can develop a best-in-class early intervention system for officers thus improving the health and well-being of frontline personnel and creating a model that other cities can use when engaging in the process of police reform The award enables Crime Lab to complete a planning process for the effort and to build a prototype of the tool for implementation in Chicago        
University of Chicago, School of Social Service Administration|20000|2017|(Duration 1 month)|The University of Chicago’s School of Social Service Administration is among the nation’s most prominent social work schools This award supports the University’s convening of a national conference on Promising Solutions to Advance the Era of Smart Decarceration The conference is expected to attract 200 practitioners researchers policymakers and community members and will promote the integration of research practice and policy into the building and sustaining of a new era of decarceration        
Video Game Art Gallery|3000|2017|(Duration 1 year)|
Walkabout Theater Company|22000|2017|(Duration 2 years)|
