153,Chicago Community Trust,"$100,000",2013,for the Pathways to Success workforce bridge programs
153,Chicago Community Trust,"$100,000",2014,for the Pathways to Success Workforce Manufacturing Bridge Program
153,Chicago Community Trust,"$50,000",2014,for the Super H: Healthy Kids Healthy Families Programs
153,Chicago Community Trust,"$50,000",2013,for the Super H-itos program
153,Nuestro Futuro,"$20,000",2013,support of Erie�s Early Childhood Education Program
154,Chicago Community Trust,"$25,000",2013,for general operating support
154,Chicago Community Trust,"$12,500",2014,for general operating support
155,Chicago Community Trust,"$50,000",2013,for the automotive training bridge program
155,Chicago Community Trust,"$25,000",2014,for the job-readiness training
156,Chicago Community Trust,"$5,000",2013,for general operating support
156,Chicago Community Trust,"$5,000",2014,for general operating support
156,Chicago Community Trust,"$7,500",2015,general operating support
157,Chicago Community Trust,"$40,000",2015,for the Advocate Illinois Masonic Mobile Dental Program
157,Chicago Community Trust,"$40,000",2014,for the Mobile Dental Program
158,Chicago Community Trust,"$20,000",2014,for its Dorchester Stories project in collaboration with the Hyde Park Alliance for Arts and Culture
159,Chicago Community Trust,"$70,000",2013,for placement of homeless persons into permanent housing
160,Chicago Community Trust,"$10,000",2014,for the Axelson Center's 15th Annual Symposium for Nonprofit Professionals and Volunteers in Chicago
161,Arts Work Fund,"$9,750",2013,To develop a multi-year operational plan
162,Chicago Community Trust,"$70,000",2014,for the on-going Transient Women�s and Transient Men�s Programs
162,Chicago Community Trust,"$50,000",2013,for the Transient Women�s and Transient Men�s Programs
162,Chicago Community Trust,"$80,000",2015,for the Transient Women's and Men's Programs
163,Chicago Community Trust,"$16,000",2013,for outreach activities related to the Cook County Mortgage Foreclosure Mediation Program Community Outreach
163,Chicago Community Trust,"$28,000",2014,for outreach activities related to the Cook County Mortgage Foreclosure Mediation Program Community Outreach
163,Chicago Community Trust,"$68,000",2014,for outreach activities related to the Cook County Mortgage Foreclosure Mediation Program Community Outreach
163,Chicago Community Trust,"$25,000",2014,for the Building a Legacy through Housing Education program
164,The Community Foundation of Will County,"$5,000",2013,to partially fund an upgrade of computer equipment
165,Chicago Community Trust,"$20,000",2013,for wage collection for low wage workers
165,Chicago Community Trust,"$30,000",2014,for wage collection for low-wage workers
166,Chicago Community Trust,"$25,000",2013,for knowledge dissemination and outreach to the public on the topic of the Next Generation Science Standards
167,Chicago Community Trust,"$2,500",2013,for general operating support
167,Chicago Community Trust,"$2,500",2014,for general operating support
167,Chicago Community Trust,"$30,000",2014,for the Emerging Leader Fellowship awarded to Ra Joy
167,Chicago Community Trust,"$100,000",2013,for the maintenance and updating of data on the Cultural Vitality website and MetroPulse
167,Chicago Community Trust,"$100,000",2014,"for the maintenance, augmentation and leveraging of data on www.culturalindicators.org, including the nonprofit, for-profit, public, and informal components of the arts sector"
167,Chicago Community Trust,"$70,000",2015,to support its statewide advocacy and use of data to guide and monitor cultural vitality
168,Chicago Community Trust,"$50,000",2014,for the JISC Pilot Intervention Program
169,Chicago Community Trust,"$50,000",2013,for Strategic Communications and Social Media Training
170,Chicago Community Trust,"$50,000",2013,for the Institute for Therapy through the Arts
170,Chicago Community Trust,"$50,000",2014,for the Institute for Therapy through the Arts
171,Chicago Community Trust,"$300,000",2013,for support of research to be conducted by Trever G. Bivona
171,Chicago Community Trust,"$300,000",2014,Support of research to be conducted by James S. Fraser
172,Chicago Community Trust,"$300,000",2013,"for the Network for College Success� Language, Literacy and Leadership support in Chicago Public high schools"
173,African American Legacy,"$40,000",2013,Funding to develop youth leaders in anti-violence efforts and change the face of service delivery for at-risk North Lawndale youth
173,African American Legacy,"$40,000",2014,Funding to develop youth leaders in anti-violence efforts and change the face of service delivery for at-risk North Lawndale youth
173,Chicago Community Trust,"$7,500",2013,for general operating support
173,Chicago Community Trust,"$7,500",2014,for general operating support
173,Chicago Community Trust,"$5,000",2013,for support of direct assistance to persons needing emergency relief services
173,Chicago Community Trust,"$5,000",2014,for support of direct assistance to persons needing emergency relief services
174,Chicago Community Trust,"$30,000",2014,for transition costs of acquiring selected projects from Health and Disability Advocates
175,Chicago Community Trust,"$25,000",2013,for general operating support
176,The Community Foundation of Will County,"$4,500",2013,to pilot the 2013-14 Expressive Arts program in the Will County area
177,Chicago Community Trust,"$100,000",2013,for general operating support
177,Chicago Community Trust,"$100,000",2014,for general operating support
178,Chicago Community Trust,"$12,500",2013,for general operating support
178,Chicago Community Trust,"$12,500",2013,for general operating support
179,Chicago Community Trust,"$20,000",2013,for _Our Journey Continuesî exhibition and related programming
180,Lake County Community Foundation,"$20,000",2014,to cover the cost of teachers� salaries to sustain the Families Learning Together Family Literacy program in its current format through May of 2014
181,Arts Work Fund,"$10,000",2014,To create and implement a plan to increase the company�s social media footprint.
181,Chicago Community Trust,"$40,000",2013,for participation in the Arts Infusion Initiative at the Cook County Juvenile Temporary Detention Center
181,Chicago Community Trust,"$40,000",2014,for participation in the Arts Infusion Initiative at the Cook County Juvenile Temporary Detention Center
182,Chicago Community Trust,"$75,000",2013,"for Home First Illinois, turning foreclosed properties to affordable rental housing for persons with physical disabilities"
182,Chicago Community Trust,"$75,000",2014,for the Home First Illinois program
182,Chicago Community Trust,"$75,000",2014,for the Plan Implementation Partnership
183,Chicago Community Trust,"$5,000",2013,for general operating support
183,Chicago Community Trust,"$12,500",2014,for general operating support
183,Chicago Community Trust,"$50,000",2014,"for its Impact of An Icon, a citywide August Wilson celebration"
184,Chicago Community Trust,"$5,000",2013,for a national education summit on Reframing Reform: Achieving Equity and Excellence in Public Education
184,Chicago Community Trust,"$75,000",2015,for a study of fiscal and budget policies
184,Chicago Community Trust,"$50,000",2014,to develop and disseminate an economic white paper that makes the case for the benefits and strategies of education funding reform in Illinois
185,Chicago Community Trust,"$22,650",2015,"for the Fathers, Families and Healthy Community project"
185,Chicago Community Trust,"$25,000",2015,launch of the African-American Policy (Think Tank) Institute (AAPI) through The State of Black Chicago Public Policy Institute (SBCPPI)
185,Chicago Community Trust,"$90,000",2015,for advocacy and technical assistance for workforce development programming
185,Chicago Community Trust,"$100,000",2013,for advocacy for low-skilled job seekers
185,Chicago Community Trust,"$100,000",2014,for policy advocacy
185,Chicago Community Trust,"$75,000",2013,for the 741 Collaborative job placement program
185,Chicago Community Trust,"$60,000",2014,for the 741 Collaborative job placement program
186,Chicago Community Trust,"$65,000",2013,for workforce development work
187,Chicago Community Trust,"$40,000",2014,for participation in the SMART Growth Program
187,Chicago Community Trust,"$40,000",2013,participation in the SMART Growth Program
188,Nuestro Futuro,"$20,000",2013,support of the Bilingual Immersion Project at the Douglas site
189,Arts Work Fund,"$10,000",2013,For an organizational assessment and to develop a financial model
189,Arts Work Fund,"$12,000",2014,"For board development, stakeholder research, internal realignment and development planning"
190,Chicago Community Trust,"$75,000",2015,for the Force For Good neighborhood-based organizations with administrative support
191,Chicago Community Trust,"$30,000",2014,for the Affordable Housing Preservation and Creation Project
192,Chicago Community Trust,"$2,500",2013,for general operating support
192,Chicago Community Trust,"$2,500",2013,for general operating support
192,Chicago Community Trust,"$2,500",2013,for general operating support
192,Chicago Community Trust,"$2,500",2013,for general operating support
192,Chicago Community Trust,"$50,000",2013,for the Middle School Dance Clubs and its Bridges Programs
192,Chicago Community Trust,"$50,000",2014,for the Middle School Dance Clubs and the Lemonis Bridges Programs
193,Chicago Community Trust,"$85,000",2014,for general operating support
193,Chicago Community Trust,"$85,000",2013,for general operating support for its work to ensure the rights of tenants
194,Chicago Community Trust,"$125,000",2014,for Leadership and Investment in the Forest Preserves of Cook County: Implementing the Next Century Conservation Plan
194,Chicago Community Trust,"$170,000",2014,for the Regional Food System Study: Phase 1
195,Chicago Community Trust,"$2,500",2014,for general operating support
196,Chicago Community Trust,"$25,000",2014,for a public engagement process
197,Chicago Community Trust,"$40,000",2013,for the Colon Cancer Prevention Project
197,Chicago Community Trust,"$40,000",2014,for the Colon Cancer Prevention Project
198,Chicago Community Trust,"$135,707",2014,Support of research to be conducted by Nicholas T. Ingolia
198,Chicago Community Trust,"$300,000",2014,Support of research to be conducted by Sarah A. Stanley
199,Chicago Community Trust,"$300,000",2013,Support of research to be conducted by Guangbin Dong
200,Chicago Community Trust,"$40,000",2013,for participation in the Arts Infusion Initiative
200,Chicago Community Trust,"$40,000",2014,for participation in the Arts Infusion programs
201,Arts Work Fund,"$8,000",2014,To help with the selection of a constituent management system
202,Springboard Foundation,"$5,000",2014,general operating support
202,The Young Leaders Fund,"$6,200",2013,programs as outlined in the proposal submitted to The Young Leaders Fund
203,Chicago Community Trust,"$2,500",2014,for general operating support
203,Chicago Community Trust,"$5,000",2013,for support of direct assistance to persons needing emergency relief services
203,Chicago Community Trust,"$5,000",2014,for support of direct assistance to persons needing emergency relief services
203,Chicago Community Trust,"$50,000",2013,for the combating obesity program
203,Chicago Community Trust,"$60,000",2014,for the Experienced Leader Fellowship awarded to Marciela Garcia
203,Chicago Community Trust,"$50,000",2014,for the Healthy Moves program
203,Nuestro Futuro,"$10,000",2015,for salary support of a Parent Eductaor to administer its home visiting program
203,Nuestro Futuro,"$20,000",2013,support of an additional Family Support Worker for home visiting program
203,Nuestro Futuro,"$10,000",2014,to support Early Childhood Education
204,Lake County Community Foundation,"$10,500",2014,to provide continued support for North Chicago School District #187 to identify measurable goals related to key factors for improvement illuminated by the Illinois 5Essentials Survey
204,Lake County Community Foundation,"$9,000",2013,to provide North Chicago District 187 with tailored implementation and training supports for the Illinois 5Essentials Survey
205,Chicago Community Trust,"$7,500",2014,for general operating support
205,Chicago Community Trust,"$7,500",2014,General Operating Support
205,Chicago Community Trust,"$12,500",2015,General Operating Support
206,Chicago Community Trust,"$160,000",2014,for the implementation of the Next Generation Science Standards by providing professional development for 3d to 8th grade teachers from 16 schools and in-school supports to 7 of these schools in Network 3
206,Chicago Community Trust,"$177,000",2013,for the implementation of the Next Generation Science Standards by providing professional development for 4th to 8th grade teachers from 26 schools and in-school supports to 10 of these schools in the Partner Network
207,Chicago Community Trust,"$25,000",2013,for general operating support
207,Chicago Community Trust,"$12,500",2014,for general operating support
207,Chicago Community Trust,"$12,500",2015,General Operating Support
208,Chicago Community Trust,"$3,000",2013,for support of direct assistance to persons needing emergency relief services
208,Chicago Community Trust,"$3,000",2014,for support of direct assistance to working mothers and their children
208,Chicago Community Trust,"$50,000",2013,for The Outreach and Health Ministry Program
208,Chicago Community Trust,"$50,000",2014,for the Outreach and Health Ministry Program
208,Chicago Community Trust,"$50,000",2015,for the Outreach and Health Ministry Program
209,Chicago Community Trust,"$75,000",2013,for the Affordable Housing Preservation Program
209,Chicago Community Trust,"$75,000",2014,for the Affordable Housing Preservation Program
210,Chicago Community Trust,"$250,000",2013,as an anchor institution in facilitating and implementing an economic development strategy for the Village of Skokie based on nanotechnology
211,Chicago Community Trust,"$300,000",2014,Support of research to be conducted by Daniel F. Jarosz
211,Chicago Community Trust,"$300,000",2013,Support of research to be conducted by Mary K. Red-Horse
212,Chicago Community Trust,"$15,000",2014,for a portion of the Community Cultural Transformation year-long collaboration with the National Museum of Mexican Art
213,Chicago Community Trust,"$40,000",2014,for the enhancement of Bronzeville Nights with stronger artistic curation marketing and use of public spaces in Fall 2015
214,The Young Leaders Fund,"$4,300",2014,programs as outlined in the proposal submitted to The Young Leaders Fund
215,Chicago Community Trust,"$250,000",2015,for its capacity building grant making efforts
216,Chicago Community Trust,"$2,500",2015,General operating support
217,Chicago Community Trust,"$12,500",2015,General Operating Support
217,Chicago Community Trust,"$40,000",2015,for La Posada Interim Housing Program for Homeless Families
217,Chicago Community Trust,"$7,000",2013,for support of direct assistance to persons needing emergency relief services
217,Chicago Community Trust,"$7,000",2014,for support of direct assistance to persons needing emergency relief services
217,Chicago Community Trust,"$75,000",2013,for the Home Care Services Private Pay Program
217,Chicago Community Trust,"$40,000",2013,for the La Posada Interim Housing Program for Homeless Families
217,Chicago Community Trust,"$40,000",2014,for the La Posada Interim Housing Program for Homeless Families
218,Chicago Community Trust,"$85,000",2014,for litigation to assure minimum adequate health care for incarcerated persons in Illinois
219,Chicago Community Trust,"$5,000",2014,for general operating support
219,Chicago Community Trust,"$55,000",2013,for the Alivio in Transformation project
219,Chicago Community Trust,"$150,000",2015,for the Excellence in Care Project
219,Chicago Community Trust,"$125,000",2015,for the Healthy Illinois Campaign
219,Chicago Community Trust,"$95,000",2014,for the Transformation Year II project
220,Chicago Community Trust,"$59,000",2013,for Policy & Practices to Conserve Great Lakes Water
221,Chicago Community Trust,"$25,000",2013,for general operating support
221,Chicago Community Trust,"$25,000",2014,for general operating support
221,Chicago Community Trust,"$40,000",2013,for the Transitional Living program
222,Chicago Community Trust,"$45,000",2015,for the Ending Youth Homeless program
222,Chicago Community Trust,"$20,000",2014,for the Homeless Youth Services program
222,Chicago Community Trust,"$100,000",2014,for the Silver Fork Culinary Training Program and Cyber Center
223,Chicago Community Trust,"$85,000",2014,for the high school restorative justice programming
224,Chicago Community Trust,"$300,000",2014,Support of research to be conducted by Damon A. Clark
224,Chicago Community Trust,"$300,000",2013,Support of research to be conducted by Jason M. Crawford
225,Arts Work Fund,"$10,000",2013,For an organizational assessment
226,Chicago Community Trust,"$9,000",2013,for distribution of the Eleanor L. Swartz Scholarship Fund
226,Chicago Community Trust,"$9,000",2014,for distribution of the Eleanor L. Swartz Scholarship Fund
226,Chicago Community Trust,"$600,000",2013,for distribution of the William J. Cook Scholarship Fund
226,Chicago Community Trust,"$725,000",2014,for distribution of the William J. Cook Scholarship Fund
226,Chicago Community Trust,"$15,000",2015,for the distribution of the Eleanor L. Swartz Scholarship
226,Chicago Community Trust,"$750,000",2015,for the distribution of the William J Cook Scholarship
227,Arts Work Fund,"$10,000",2013,For marketing associated with a relocation
228,Chicago Community Trust,"$50,000",2014,for advocacy for bridge training programs and state scholarships
228,Chicago Community Trust,"$60,000",2013,for advocacy for community college reform and student financial aid
229,Chicago Community Trust,"$7,500",2015,for general operating support
230,Lake County Community Foundation,"$10,000",2013,to support planning efforts for relocation and board development
231,Chicago Community Trust,"$250,000",2013,for general operating support
231,Chicago Community Trust,"$250,000",2015,for general operating support
231,Chicago Community Trust,"$150,000",2013,for the Transforming Health Care Provision Through Cook County Health & Hospital Systems initiative
231,Chicago Community Trust,"$200,000",2013,to facilitate the Thrive Chicago initiative
232,Nuestro Futuro,"$15,000",2014,"$10,000 for Early Childhood Education and $5,000 as the King Harris Award"
233,Chicago Community Trust,"$12,500",2013,for general operating support
234,Chicago Community Trust,"$25,000",2013,for developing a common vision and plan of action to support language development in learning and literacy in partnership with the Chicagoland Lutheran Educational Foundation and Concordia University Chicago
234,Chicago Community Trust,"$25,000",2014,for general operating support
234,Chicago Community Trust,"$240,000",2013,for a  partnership with the University of Chicago Center for Elementary Math and Science Education to strengthen math instruction in seven schools
234,Chicago Community Trust,"$244,000",2014,for a  partnership with the University of Chicago Center for Elementary Math and Science Education to strengthen math instruction in seven schools
234,Chicago Community Trust,"$175,000",2014,for a partnership with Loyola University�s Center on Science and Mathematics Education to support implementation of the Next Generation Science Standards by providing professional development for 3th to 8th grade teachers from 15 schools
234,Chicago Community Trust,"$193,000",2013,for a partnership with Loyola University�s Center on Science and Mathematics Education to support the implementation of the Next Generation Science Standards and strengthen science instruction in 10 schools
234,Chicago Community Trust,"$150,000",2014,for language and literacy instructional improvement in nine of its member schools and schools from the Chicagoland Lutheran Education Foundation networks with the support of Concordia University Chicago�s Center for Literacy
234,Chicago Community Trust,"$383,500",2015,for two math initiatives aimed at improving the quality of mathematics instruction Pre-K through high school in 20 Big Shoulder Fund schools
235,Chicago Community Trust,"$75,000",2013,for the Bronzeville Retail Initiative
235,Chicago Community Trust,"$50,000",2014,for Year 3 of the Bronzeville Retail Initiative
236,Chicago Community Trust,"$50,000",2013,for general operating support
236,Chicago Community Trust,"$50,000",2014,for sustainability of non-profit organizations
237,Chicago Community Trust,"$50,000",2013,for participation in the Arts Infusion Initiative
237,Chicago Community Trust,"$50,000",2014,for participation in the Arts Infusion Initiative
238,Arts Work Fund,"$12,500",2014,For a marketing plan
239,Chicago Community Trust,"$60,000",2013,for the South Chicago Food Network
239,Chicago Community Trust,"$45,000",2014,for the Southeast Chicago Food Network
240,Chicago Community Trust,"$50,000",2013,for the Skilled Immigrants and Chicago's Global Economy program
240,Chicago Community Trust,"$50,000",2014,for the Skilled Immigrants and Chicago's Global Economy program
241,Springboard Foundation,"$10,000",2014,general operating support
241,Springboard Foundation,"$5,000",2013,to serve more students in the afterschool program
242,Chicago Community Trust,"$50,000",2013,for general operating support
242,Chicago Community Trust,"$50,000",2014,general operating support
242,Springboard Foundation,"$1,050",2013,assessment to determine whether Hip Hop Detoxx (Beloved Community) has sustained capacity to meet its objectives
242,Springboard Foundation,"$3,500",2013,"consulting services for Carlson Community Services to include developing a board development program, 2-3 year strategic plan, fund development plan"
242,Springboard Foundation,"$1,050",2013,management suite for Beloved Community/Hip Hop Detoxx
242,Springboard Foundation,"$3,500",2013,strategic planning for Project Vision
243,Chicago Community Trust,"$5,000",2014,for support of direct assistance to working mothers and their children
243,Chicago Community Trust,"$85,000",2014,for violence prevention work with youth
244,Chicago Community Trust,"$5,000",2014,for general operating support
244,Chicago Community Trust,"$150,000",2015,for Chicago Rivers: A Vision for the 21st Century
244,Chicago Community Trust,"$50,000",2014,for the Connecting Communities to Transit project
244,Chicago Community Trust,"$100,000",2014,for the Regional Capital Investments Project
244,Chicago Community Trust,"$75,000",2014,to establish and facilitate the Millennium Reserve Green Infrastructure Consortium
244,Chicago Community Trust,"$100,000",2013,to institute a performance-based approach to state and federal transportation and water infrastructure investments
245,Chicago Community Trust,"$75,000",2013,for Outreach and Engagement program
245,Chicago Community Trust,"$75,000",2014,for the Outreach and Engagement program
245,Chicago Community Trust,"$70,000",2015,for the Street and Shelter Outreach & Engagement program
246,Chicago Community Trust,"$150,000",2013,for the evaluation phase of the Psychotherapy Change Project
246,Chicago Community Trust,"$75,000",2014,for the Psy-Change project to utilize metrics for family therapy practice and evaluation
247,African American Legacy,"$40,000",2013,"Funding for Youth Write of Passage, an arts-based, cultural expression program focused on giving youth voice on the issue of violence prevention"
247,African American Legacy,"$40,000",2014,"Funding for Youth Write of Passage, an arts-based, cultural expression program focused on giving youth voice on the issue of violence prevention"
248,Arts Work Fund,"$10,000",2013,To develop a corporate sponsor program
248,Arts Work Fund,"$12,000",2014,To develop a corporate sponsorship program
248,Chicago Community Trust,"$50,000",2014,for participation in the SMART Growth Program
248,Chicago Community Trust,"$50,000",2013,participation in the SMART Growth program
249,Chicago Community Trust,"$12,500",2013,for general operating support
249,Chicago Community Trust,"$12,500",2014,for general operating support
249,Chicago Community Trust,"$30,000",2014,for the commissioned work of three culturally-specific choreographers
250,Chicago Community Trust,"$18,500",2013,for outreach activities related to the Cook County Mortgage Foreclosure Mediation Program Community Outreach
250,Chicago Community Trust,"$32,375",2014,for outreach activities related to the Cook County Mortgage Foreclosure Mediation Program Community Outreach
250,Chicago Community Trust,"$82,500",2014,for outreach activities related to the Cook County Mortgage Foreclosure Mediation Program Community Outreach
250,Chicago Community Trust,"$35,000",2013,for the workforce development component of Sustainability Through Transit Improvement: TOD and Workforce Development
251,Chicago Community Trust,"$50,000",2013,for advocacy for judicial reform
251,Chicago Community Trust,"$60,000",2014,for development of diversion courts
252,Chicago Community Trust,"$149,000",2013,to develop and implement the Cook County Land Bank
253,Chicago Community Trust,"$90,000",2014,for capacity-building and professional development to teaching artists in the Arts Infusion Initiative
253,Chicago Community Trust,"$90,000",2015,for professional development of Arts Infusion teaching artists
253,Chicago Community Trust,"$90,000",2014,for the evaluation of the implementation of the Next Generation Science Standards in Chicago Public Schools and Big Shoulders Fund Schools supported by the NGSS Collaborative
253,Chicago Community Trust,"$146,000",2014,for the Loyola Community Nursing Center program
253,Chicago Community Trust,"$90,000",2013,to provide capacity-building and professional development services to the Arts Infusion Initiative
254,Chicago Community Trust,"$25,000",2014,for its collaboration with the Goodman Theatre for a staged reading of _King Hedley IIî as part of the Citywide August Wilson Festival
255,Chicago Community Trust,"$25,000",2013,for the acquisition of books and journals in the field of dermatology
255,Chicago Community Trust,"$25,000",2014,for the acquisition of books and journals in the field of dermatology
255,Chicago Community Trust,"$25,000",2015,for the acquisition of books and journals in the field of dermatology
256,Chicago Community Trust,"$300,000",2014,Support of research to be conducted by Hani Zaher
257,Springboard Foundation,"$7,500",2013,general operating support
257,Springboard Foundation,"$7,500",2014,general operating support
258,Lake County Community Foundation,"$5,000",2014,for board development
259,Chicago Community Trust,"$75,000",2013,for the Future Conservation Leaders of Color project
259,Chicago Community Trust,"$75,000",2014,for the Trail Tales (Caminando con Cuentos) project
260,Chicago Community Trust,"$5,000",2013,for general operating support
260,Chicago Community Trust,"$2,500",2014,for general operating support
260,Chicago Community Trust,"$25,000",2014,for the assessment and data compilation work of Arnold Aprill as part of the Arts Infusion Initiative
260,Chicago Community Trust,"$40,000",2013,for participation in the Arts Infusion Initiative
260,Chicago Community Trust,"$30,000",2014,for participation in the Arts Infusion Initiative
261,Chicago Community Trust,"$30,000",2013,for the NEP60 Pow-Wow series in 2014
262,Chicago Community Trust,"$60,000",2015,for advocacy for anti-hunger programming
262,Chicago Community Trust,"$60,000",2013,for advocacy for food support programming
262,Chicago Community Trust,"$60,000",2014,for advocacy programming
263,Chicago Community Trust,"$5,000",2013,for general operating support
263,Chicago Community Trust,"$5,000",2014,for general operating support
264,Chicago Community Trust,"$25,000",2014,for a Strategic Planning project
264,Chicago Community Trust,"$12,500",2014,for general operating support
264,Chicago Community Trust,"$25,000",2015,General Operating Support
265,Arts Work Fund,"$9,000",2014,For an organizational and  staffing growth plan
265,The Young Leaders Fund,"$4,300",2014,programs as outlined in the proposal submitted to The Young Leaders Fund
266,Arts Work Fund,"$12,500",2014,To analyze and identify ways to better address and engage audiences
267,Chicago Community Trust,"$150,000",2013,for an Evaluation Capacity Building Grant
267,Chicago Community Trust,"$500,000",2013,for the first year of the three-year 2013 Community Health Survey Project
267,Chicago Community Trust,"$500,000",2013,for the first year of the three-year 2013 Community Health Survey Project
268,Chicago Community Trust,"$40,000",2015,access for Thresholds members to the Advocate Illinois Masonic Mobile Dentistry program
268,Chicago Community Trust,"$40,000",2014,for the Dental Services Program
269,Chicago Community Trust,"$10,000",2013,for general operating support
270,Chicago Community Trust,"$50,000",2013,for access to micro-targeted data bases for key Chicago advocacy organizations
271,Chicago Community Trust,"$60,000",2015,for a back office collaboration with three homeless providers
271,Chicago Community Trust,"$2,000",2014,for support of direct assistance to persons needing emergency relief services
271,Chicago Community Trust,"$5,000",2013,for support of direct assistance to working mothers and their children
271,Chicago Community Trust,"$5,000",2014,for support of direct assistance to working mothers and their children
272,Chicago Community Trust,"$25,000",2013,for general operating support
272,Chicago Community Trust,"$75,000",2013,for the Midwest Coalition on Immigration project
272,Chicago Community Trust,"$238,000",2014,for the Task Force on Strategy for Chicago�s Global Engagement
273,Arts Work Fund,"$10,000",2015,For market research
274,Chicago Community Trust,"$50,000",2014,for its management support for non-profits and small businesses in low-income neighborhoods
275,Chicago Community Trust,"$35,000",2013,for pro bono services to nonprofit organizations in Chicago
276,Chicago Community Trust,"$1,000,000",2014,for the construction of the Education and Conservation Center
277,Chicago Community Trust,"$10,000",2013,for consulting to Thrive Chicago
278,Springboard Foundation,"$10,000",2013,general operating support for Gonzo soccer
279,Chicago Community Trust,"$100,000",2014,for justice-involved youth
280,Arts Work Fund,"$5,000",2014,To develop a marketing plan
281,Chicago Community Trust,"$300,000",2013,Support of research to be conducted by Brenton D.  Hoffman
282,Chicago Community Trust,"$75,000",2013,for the Comprehensive Housing Counseling Program
282,Chicago Community Trust,"$75,000",2014,for the Preserving Home Ownership and Preventing Foreclosure program
283,Chicago Community Trust,"$75,000",2013,for the City�s One Summer Chicago Plus program
284,Chicago Community Trust,"$25,000",2013,for its management capacity and the feasibility of an endowment campaign
285,Arts Work Fund,"$6,100",2014,General operating support
285,Chicago Community Trust,"$25,000",2014,for its Reach Out and Connect performance series
286,Chicago Community Trust,"$25,000",2015,for an online tool for the State of Illinois to help consumers make informed choices in their health plan selection
286,Chicago Community Trust,"$150,000",2013,for general operating support
286,Chicago Community Trust,"$140,000",2015,for technical assistance to policy-makers and advocacy for the social safety net and policies that reduce poverty
286,Chicago Community Trust,"$50,000",2013,for the CHI coordination portion of the Chicago Rental Housing Preservation Project
286,Chicago Community Trust,"$50,000",2014,for the Chicago Rental Housing Preservation Project
286,Chicago Community Trust,"$50,000",2013,for the Illinois Health Policy Advocacy Project
286,Chicago Community Trust,"$150,000",2014,for the Illinois Health Policy Advocacy Project
286,Chicago Community Trust,"$150,000",2014,for work on behalf of very low income residents
287,Arts Work Fund,"$10,000",2014,For a website redesign
288,Chicago Community Trust,"$60,000",2013,for programs in Rogers Park and Humboldt Park
288,Chicago Community Trust,"$5,000",2013,for support of direct assistance to persons needing emergency relief services
288,Chicago Community Trust,"$7,000",2014,for support of direct assistance to persons needing emergency relief services
288,Chicago Community Trust,"$85,000",2014,for the Healthy Communities programming
289,Chicago Community Trust,"$25,000",2014,for the MADE IN CHICAGO series
290,Chicago Community Trust,"$25,000",2014,"for Change for Good, a citywide effort to address childhood obesity"
290,Chicago Community Trust,"$150,000",2013,for the  Chicago Partnership for Healthy Schools:  Go for the Gold
291,Springboard Foundation,"$8,000",2014,to establish a music program in a new school
292,Chicago Community Trust,"$73,000",2014,for the black women�s diversity certification program
293,Chicago Community Trust,"$10,000",2014,for its collaboration with the Goodman Theatre to produce  a staged reading of _Joe Turner�s Come and Goneî at the Beverly Art Center
294,Springboard Foundation,"$5,000",2013,general operating support
294,Springboard Foundation,"$15,000",2013,general operating support
294,Springboard Foundation,"$17,500",2014,general operating support
294,Springboard Foundation,"$3,500",2014,"work with consultant on board development, recruitment, strategic planning, and executive coaching"
295,Chicago Community Trust,"$80,000",2013,for general operating support
295,Chicago Community Trust,"$80,000",2014,for general operating support
295,Chicago Community Trust,"$80,000",2015,for strategies to prevent and end homelessness in Chicago
296,Chicago Community Trust,"$20,000",2013,"for the cost of 1,000 winter coats to be distributed to Chicago children in the winter of 2013-2014"
296,Chicago Community Trust,"$20,000",2014,"for the cost of 1,000 winter coats to be distributed to Chicago children in the winter of 2014-2015."
297,Lake County Community Foundation,"$85,000",2013,to support further organizational development
297,Lake County Community Foundation,"$75,000",2014,to support the organization�s infrastructure and operations
298,Chicago Community Trust,"$300,000",2014,Support of research to be conducted by Kirk Lohmueller
299,Chicago Community Trust,"$25,000",2013,to close the Interim Housing Programs
299,Chicago Community Trust,"$30,000",2013,"for bilingual, comprehensive support services for homeless and at-risk individuals and families"
299,Chicago Community Trust,"$30,000",2015,for shelter based financial and employment services
299,Chicago Community Trust,"$30,000",2014,for the shelter-based financial and employment services
300,Chicago Community Trust,"$5,000",2013,for the Jimmie R. Alford Scholarship Fund In memory of Jimmie R. Alford
301,Chicago Community Trust,"$25,000",2013,for general operating support
301,Chicago Community Trust,"$25,000",2014,for general operating support
302,Chicago Community Trust,"$5,000",2013,for support of direct assistance to persons needing emergency relief services
302,Chicago Community Trust,"$75,000",2013,for the Vocational Training Program
302,Chicago Community Trust,"$65,000",2014,for the Vocational Training Program
303,Chicago Community Trust,"$25,000",2014,to explore and establish a Leadership & Sustainability Institute for Black Male Achievement in Chicago
304,Chicago Community Trust,"$125,000",2013,for the Affordable Care Act: Patients and Providers Project
304,Chicago Community Trust,"$125,000",2014,for the Affordable Care Act: Patients and Providers Project
304,Chicago Community Trust,"$50,000",2013,for the Cooking Matters _ Linking Obesity Prevention with Community Health Centers project
304,Chicago Community Trust,"$75,000",2014,for the Cooking Matters program
304,Chicago Community Trust,"$30,000",2014,for the Emerging Leader Fellowship awarded to Janine Lewis
305,Chicago Community Trust,"$7,000",2013,for support of direct assistance to persons needing emergency relief services
